Region,Year,Quarter,AACI
SW,2015,3,0.577888727
SW,2015,4,0.408311893
SW,2016,1,-0.360302346
SW,2016,2,0.303760993
SW,2016,3,0.113921904
SW,2016,4,-0.512720529
SW,2017,1,-1.343474428
SW,2017,2,0.038286353
SW,2017,3,0.546651112
SW,2017,4,0.489767949
SW,2018,1,0.225349804
SW,2018,2,0.406284632
SW,2018,3,0.542829223
SW,2018,4,0.024957192
SW,2019,1,0.4599251
SW,2019,2,-1.753820082
SW,2019,3,0.471037886
SW,2019,4,0.18032017
SW,2020,1,0.557091773
SW,2020,2,0.399953559
SW,2020,3,0.466235014
SW,2020,4,0.565809015
SW,2021,1,-0.096279827
SW,2021,2,0.42747129
SW,2021,3,0.397341488
SW,2021,4,-0.508210731
WT,1981,1,-1.409485683
WT,1981,2,0.017303645
WT,1981,3,0.581511969
WT,1981,4,0.158233574
WT,1982,1,0.085268585
WT,1982,2,-0.001741439
WT,1982,3,-0.480072643
WT,1982,4,-2.103027891
WT,1983,1,0.492731369
WT,1983,2,-0.50157528
WT,1983,3,0.138112611
WT,1983,4,0.367649331
WT,1984,1,-0.788305996
WT,1984,2,-0.417524511
WT,1984,3,-1.114965642
WT,1984,4,-0.053733584
WT,1985,1,0.146759916
WT,1985,2,-0.671975926
WT,1985,3,0.044815237
WT,1985,4,-0.019106125
WT,1986,1,0.481540915
WT,1986,2,0.546606494
WT,1986,3,-0.055653867
WT,1986,4,0.047821497
WT,1987,1,0.020857598
WT,1987,2,0.532951629
WT,1987,3,0.324437183
WT,1987,4,0.239324498
WT,1988,1,0.015369423
WT,1988,2,0.429885149
WT,1988,3,0.402112444
WT,1988,4,0.128682066
WT,1989,1,-0.098042093
WT,1989,2,0.434055556
WT,1989,3,-0.087061032
WT,1989,4,-0.051970664
WT,1990,1,-0.520406306
WT,1990,2,-1.472297436
WT,1990,3,-0.468605888
WT,1990,4,0.285404389
WT,1991,1,-0.261093044
WT,1991,2,-0.346881858
WT,1991,3,0.581511969
WT,1991,4,0.430779487
WT,1992,1,-0.287643907
WT,1992,2,0.564574962
WT,1992,3,0.581511969
WT,1992,4,0.403966109
WT,1993,1,-0.909451751
WT,1993,2,-0.029836943
WT,1993,3,0.581511969
WT,1993,4,0.665713516
WT,1994,1,0.376622642
WT,1994,2,-0.822276539
WT,1994,3,0.376246669
WT,1994,4,-0.714897523
WT,1995,1,-0.097712254
WT,1995,2,-0.180281954
WT,1995,3,-0.529269715
WT,1995,4,0.14658508
WT,1996,1,0.171301255
WT,1996,2,0.174880137
WT,1996,3,-0.01445448
WT,1996,4,-0.662458718
WT,1997,1,-0.019636592
WT,1997,2,-0.135329656
WT,1997,3,-0.613268585
WT,1997,4,-0.249386253
WT,1998,1,0.546075804
WT,1998,2,0.461250733
WT,1998,3,0.356743188
WT,1998,4,-0.019282854
WT,1999,1,0.135433838
WT,1999,2,-0.175220923
WT,1999,3,0.403137608
WT,1999,4,-0.442253472
WT,2000,1,-0.22526431
WT,2000,2,-0.075879319
WT,2000,3,-1.667283119
WT,2000,4,0.12501109
WT,2001,1,-1.034127204
WT,2001,2,-0.184008878
WT,2001,3,0.099874943
WT,2001,4,-0.083625966
WT,2002,1,0.492731369
WT,2002,2,0.452478422
WT,2002,3,-0.175661439
WT,2002,4,0.546314743
WT,2003,1,0.408098281
WT,2003,2,0.172349611
WT,2003,3,0.18352667
WT,2003,4,0.058494549
WT,2004,1,0.050212632
WT,2004,2,0.495399169
WT,2004,3,-0.300719845
WT,2004,4,0.211717473
WT,2005,1,0.263584077
WT,2005,2,0.529863633
WT,2005,3,0.492324789
WT,2005,4,0.313312473
WT,2006,1,0.506534377
WT,2006,2,0.148051734
WT,2006,3,0.269884132
WT,2006,4,0.042086043
WT,2007,1,0.259641179
WT,2007,2,0.331767833
WT,2007,3,-1.036109635
WT,2007,4,0.4202185
WT,2008,1,0.180114631
WT,2008,2,0.071013538
WT,2008,3,0.069272073
WT,2008,4,0.131887879
WT,2009,1,0.447078972
WT,2009,2,-0.49802023
WT,2009,3,0.581511969
WT,2009,4,0.207628676
WT,2010,1,0.610610692
WT,2010,2,0.419759454
WT,2010,3,0.475078497
WT,2010,4,-0.26283551
WT,2011,1,-0.064446455
WT,2011,2,0.173428735
WT,2011,3,-0.801763183
WT,2011,4,-0.268899375
WT,2012,1,0.403767345
WT,2012,2,-0.924443775
WT,2012,3,0.354592488
WT,2012,4,0.194185119
WT,2013,1,0.234900806
WT,2013,2,0.316236247
WT,2013,3,0.581511969
WT,2013,4,0.665713516
WT,2014,1,-0.715917996
WT,2014,2,0.41604683
WT,2014,3,-0.122827673
WT,2014,4,-0.345182667
WT,2015,1,0.071887926
WT,2015,2,0.316236247
WT,2015,3,0.498903003
WT,2015,4,0.275144462
WT,2016,1,0.324091576
WT,2016,2,0.277391525
WT,2016,3,0.204845889
WT,2016,4,0.511252514
WT,2017,1,0.044256356
WT,2017,2,0.300794501
WT,2017,3,0.52347291
WT,2017,4,0.392480311
WT,2018,1,0.065912478
WT,2018,2,0.56116822
WT,2018,3,0.48373288
WT,2018,4,0.483645489
WT,2019,1,0.219313064
WT,2019,2,0.297763706
WT,2019,3,0.359583894
WT,2019,4,-0.562009058
WT,2020,1,0.610610692
WT,2020,2,-0.060303461
WT,2020,3,0.353694565
WT,2020,4,0.392069266
WT,2021,1,0.273858229
WT,2021,2,-0.092960668
WT,2021,3,0.508109902
WT,2021,4,0.338639289
