Region,Year,Quarter,AACI
ES,1982,4,0.68223919
ES,1983,1,-0.406320851
ES,1983,2,0.38206672
ES,1983,3,-0.270871893
ES,1983,4,-0.254339355
ES,1984,1,-0.095456047
ES,1984,2,0.186413263
ES,1984,3,-0.070551268
ES,1984,4,1.044307457
ES,1985,1,-0.395730089
ES,1985,2,-0.183475644
ES,1985,3,0.634473047
ES,1985,4,0.387798775
ES,1986,1,-0.339836907
ES,1986,2,-0.45342631
ES,1986,3,0.678077024
ES,1986,4,-0.177886535
ES,1987,1,-0.333739672
ES,1987,2,0.159428828
ES,1987,3,0.128799142
ES,1987,4,0.24448598
ES,1988,1,-0.1508306
ES,1988,2,1.168944849
ES,1988,3,0.305171214
ES,1988,4,0.468792122
ES,1989,1,-0.045831946
ES,1989,2,1.009253119
ES,1989,3,-0.090600359
ES,1989,4,-0.443008708
ES,1990,1,1.271934945
ES,1990,2,0.203480064
ES,1990,3,0.462763601
ES,1990,4,-0.359692009
ES,1991,1,-0.342877993
ES,1991,2,-0.425583421
ES,1991,3,0.43201175
ES,1991,4,-0.523671618
ES,1992,1,1.481505717
ES,1992,2,-0.442382543
ES,1992,3,-0.451179023
ES,1992,4,-0.485986729
ES,1993,1,-0.191735265
ES,1993,2,-0.445139287
ES,1993,3,-0.304920786
ES,1993,4,-0.464390669
ES,1994,1,-0.179768256
ES,1994,2,-0.334790335
ES,1994,3,-0.463093593
ES,1994,4,-0.522385746
ES,1995,1,0.251731702
ES,1995,2,0.131616012
ES,1995,3,-0.44619389
ES,1995,4,0.365690007
ES,1996,1,-0.249189825
ES,1996,2,0.552563852
ES,1996,3,-0.043791822
ES,1996,4,0.202561622
ES,1997,1,-0.096803528
ES,1997,2,-0.418449971
ES,1997,3,-0.143970543
ES,1997,4,-0.400086901
ES,1998,1,-0.444429759
ES,1998,2,0.073081605
ES,1998,3,0.974174046
ES,1998,4,-0.324836734
ES,1999,1,-0.342510128
ES,1999,2,-0.283183635
ES,1999,3,0.271052402
ES,1999,4,0.135417468
ES,2000,1,-0.419568196
ES,2000,2,0.124165263
ES,2000,3,-0.462627511
ES,2000,4,0.259837009
ES,2001,1,0.54566788
ES,2001,2,0.730535289
ES,2001,3,-0.304502842
ES,2001,4,-0.440395032
ES,2002,1,0.386980137
ES,2002,2,-0.341449874
ES,2002,3,-0.45883152
ES,2002,4,-0.522856032
ES,2003,1,0.141158408
ES,2003,2,-0.099522439
ES,2003,3,-0.406185719
ES,2003,4,-0.272055536
ES,2004,1,-0.006351288
ES,2004,2,-0.406364985
ES,2004,3,-0.459683076
ES,2004,4,0.812385508
ES,2005,1,-0.183764124
ES,2005,2,-0.45932058
ES,2005,3,0.449310913
ES,2005,4,-0.21319945
ES,2006,1,0.0374042
ES,2006,2,-0.378043914
ES,2006,3,-0.195646064
ES,2006,4,0.08540852
ES,2007,1,-0.271515034
ES,2007,2,-0.375045848
ES,2007,3,2.009770146
ES,2007,4,-0.163161175
ES,2008,1,0.275785198
ES,2008,2,-0.160927722
ES,2008,3,-0.210151771
ES,2008,4,0.236725736
ES,2009,1,0.478085933
ES,2009,2,0.892532551
ES,2009,3,-0.321717214
ES,2009,4,-0.003369468
ES,2010,1,0.151119006
ES,2010,2,-0.424043697
ES,2010,3,-0.383994726
ES,2010,4,0.268068504
ES,2011,1,0.25669777
ES,2011,2,-0.265286426
ES,2011,3,1.051415658
ES,2011,4,0.283786866
ES,2012,1,0.320677252
ES,2012,2,0.098637471
ES,2012,3,-0.337766947
ES,2012,4,-0.486438218
ES,2013,1,1.862399075
ES,2013,2,-0.064560459
ES,2013,3,-0.105450185
ES,2013,4,-0.023733796
ES,2014,1,-0.469987721
ES,2014,2,-0.277963624
ES,2014,3,0.342280921
ES,2014,4,-0.41645638
ES,2015,1,-0.078327724
ES,2015,2,0.783177906
ES,2015,3,-0.270953092
ES,2015,4,-0.429189147
ES,2016,1,0.107744305
ES,2016,2,-0.458665765
ES,2016,3,1.926025742
ES,2016,4,-0.405519458
ES,2017,1,-0.441892949
ES,2017,2,0.355764199
ES,2017,3,-0.285962164
ES,2017,4,-0.304916257
ES,2018,1,-0.272305199
ES,2018,2,-0.137309394
ES,2018,3,-0.44083266
ES,2018,4,-0.123328075
ES,2019,1,-0.098343059
ES,2019,2,-0.22195721
ES,2019,3,-0.395837264
ES,2019,4,-0.420100282
ES,2020,1,1.653165171
ES,2020,2,-0.377204328
ES,2020,3,0.135053441
ES,2020,4,-0.108876007
ES,2021,1,0.751738075
ES,2021,2,1.822201401
ES,2021,3,-0.378664057
ES,2021,4,0.525489006
MB,1981,1,-0.222312449
MB,1981,2,-0.264963288
MB,1981,3,0.736876656
MB,1981,4,-0.428621047
MB,1982,1,-0.413203922
MB,1982,2,-0.173846922
MB,1982,3,-0.529764855
MB,1982,4,-0.441868812
MB,1983,1,-0.423193478
MB,1983,2,1.108136684
MB,1983,3,0.558049061
MB,1983,4,0.069144291
MB,1984,1,1.005977636
MB,1984,2,0.136929874
MB,1984,3,0.020467347
MB,1984,4,-0.26818654
MB,1985,1,-0.422741496
MB,1985,2,0.148318307
MB,1985,3,0.134999388
MB,1985,4,-0.151747507
MB,1986,1,-0.079723301
MB,1986,2,-0.25187556
MB,1986,3,0.719064889
MB,1986,4,0.021691909
MB,1987,1,-0.123656114
MB,1987,2,-0.164096877
MB,1987,3,0.484022553
MB,1987,4,-0.321080185
MB,1988,1,0.003417099
MB,1988,2,0.581513633
MB,1988,3,-0.066794045
MB,1988,4,-0.026393822
MB,1989,1,0.02763473
MB,1989,2,1.7616143
MB,1989,3,-0.428059217
MB,1989,4,-0.317950894
MB,1990,1,-0.339345847
MB,1990,2,0.451230186
MB,1990,3,0.044278836
MB,1990,4,-0.430977681
MB,1991,1,-0.151839216
MB,1991,2,-0.441557298
MB,1991,3,0.48456749
MB,1991,4,-0.393345708
MB,1992,1,-0.229045677
MB,1992,2,0.346517777
MB,1992,3,-0.147252761
MB,1992,4,0.60370008
MB,1993,1,0.970870903
MB,1993,2,-0.333707083
MB,1993,3,0.709118228
MB,1993,4,1.061725449
MB,1994,1,-0.121979963
MB,1994,2,-0.336946789
MB,1994,3,-0.169855169
MB,1994,4,-0.431962027
MB,1995,1,0.113140608
MB,1995,2,0.165419677
MB,1995,3,0.898036902
MB,1995,4,0.223102576
MB,1996,1,-0.193745776
MB,1996,2,-0.170245458
MB,1996,3,-0.121727154
MB,1996,4,0.213564918
MB,1997,1,-0.2688677
MB,1997,2,-0.322449557
MB,1997,3,-0.219604645
MB,1997,4,0.413957877
MB,1998,1,-0.400169665
MB,1998,2,-0.319947606
MB,1998,3,0.070370793
MB,1998,4,0.454476555
MB,1999,1,-0.255761174
MB,1999,2,-0.136487867
MB,1999,3,-0.168606607
MB,1999,4,-0.030603349
MB,2000,1,1.075959346
MB,2000,2,0.051342985
MB,2000,3,-0.474681841
MB,2000,4,0.185612344
MB,2001,1,-0.261244399
MB,2001,2,-0.327708654
MB,2001,3,-0.375260107
MB,2001,4,-0.344310915
MB,2002,1,-0.142483099
MB,2002,2,-0.379483735
MB,2002,3,-0.496228084
MB,2002,4,-0.417742114
MB,2003,1,0.529945126
MB,2003,2,-0.303054783
MB,2003,3,0.659204778
MB,2003,4,-0.233922743
MB,2004,1,-0.225749801
MB,2004,2,-0.409073963
MB,2004,3,-0.355317787
MB,2004,4,-0.073314243
MB,2005,1,0.872924573
MB,2005,2,-0.443353464
MB,2005,3,0.070198626
MB,2005,4,0.062891298
MB,2006,1,-0.356967479
MB,2006,2,-0.344899879
MB,2006,3,-0.256492639
MB,2006,4,-0.440886563
MB,2007,1,0.053104925
MB,2007,2,0.335466158
MB,2007,3,-0.435916941
MB,2007,4,-0.28368088
MB,2008,1,0.098233074
MB,2008,2,-0.405189311
MB,2008,3,-0.451302077
MB,2008,4,-0.393780443
MB,2009,1,-0.225137787
MB,2009,2,-0.187247502
MB,2009,3,-0.42511192
MB,2009,4,0.076232668
MB,2010,1,0.133681608
MB,2010,2,0.728360417
MB,2010,3,-0.362756712
MB,2010,4,2.043471927
MB,2011,1,4.279901275
MB,2011,2,0.272214923
MB,2011,3,-0.468080633
MB,2011,4,0.062336471
MB,2012,1,0.990467346
MB,2012,2,0.946738884
MB,2012,3,-0.259120873
MB,2012,4,-0.289053794
MB,2013,1,-0.215440044
MB,2013,2,-0.143668194
MB,2013,3,0.346682836
MB,2013,4,-0.023490435
MB,2014,1,0.254758339
MB,2014,2,0.440363109
MB,2014,3,-0.476402505
MB,2014,4,-0.415346667
MB,2015,1,0.075579131
MB,2015,2,-0.190416736
MB,2015,3,-0.059307857
MB,2015,4,-0.224371404
MB,2016,1,-0.215401234
MB,2016,2,0.064481307
MB,2016,3,0.033768948
MB,2016,4,1.559347307
MB,2017,1,-0.067825938
MB,2017,2,0.503671304
MB,2017,3,-0.368972908
MB,2017,4,-0.055081058
MB,2018,1,0.537968053
MB,2018,2,-0.412380209
MB,2018,3,-0.495674041
MB,2018,4,-0.414856591
MB,2019,1,0.11237884
MB,2019,2,-0.223844256
MB,2019,3,-0.427007923
MB,2019,4,-0.389945713
MB,2020,1,-0.085377639
MB,2020,2,1.20550994
MB,2020,3,-0.106280269
MB,2020,4,-0.257707862
MB,2021,1,0.417055554
MB,2021,2,0.054150269
MB,2021,3,-0.192810016
MB,2021,4,0.54345065
MN,1981,1,0.234299329
MN,1981,2,0.582672293
MN,1981,3,-0.055437182
MN,1981,4,0.447412243
MN,1982,1,-0.24616884
MN,1982,2,-0.325267802
MN,1982,3,-0.408327928
MN,1982,4,-0.160621704
MN,1983,1,-0.308868191
MN,1983,2,1.305311589
MN,1983,3,-0.257072204
MN,1983,4,-0.23175706
MN,1984,1,-0.116191899
MN,1984,2,-0.241697975
MN,1984,3,0.130834001
MN,1984,4,0.063031691
MN,1985,1,-0.306906488
MN,1985,2,0.06257875
MN,1985,3,0.111230078
MN,1985,4,0.235425648
MN,1986,1,-0.185598941
MN,1986,2,-0.383231152
MN,1986,3,0.784376846
MN,1986,4,0.238045179
MN,1987,1,-0.355414709
MN,1987,2,-0.364960342
MN,1987,3,-0.314217766
MN,1987,4,-0.392674668
MN,1988,1,-0.165779563
MN,1988,2,-0.110043985
