Region,Year,Quarter,AACI
ES,1985,2,-0.233667218
ES,1985,3,0.33255159
ES,1985,4,-0.135984401
ES,1986,1,0.004630768
ES,1986,2,-0.063223734
ES,1986,3,0.43624743
ES,1986,4,-0.228445061
ES,1987,1,-0.095217427
ES,1987,2,-0.466178517
ES,1987,3,-0.107035152
ES,1987,4,0.09168222
ES,1988,1,-0.284132148
ES,1988,2,-0.167525602
ES,1988,3,-0.068803072
ES,1988,4,0.548169996
ES,1989,1,-0.415751481
ES,1989,2,0.338493124
ES,1989,3,-0.617008585
ES,1989,4,-0.111397209
ES,1990,1,0.569834703
ES,1990,2,1.094376395
ES,1990,3,0.335384011
ES,1990,4,-0.529486876
ES,1991,1,0.78173037
ES,1991,2,-0.347367361
ES,1991,3,0.762026906
ES,1991,4,-0.882533737
ES,1992,1,0.316385303
ES,1992,2,-0.971137055
ES,1992,3,0.041155264
ES,1992,4,-0.546765441
ES,1993,1,-0.656614186
ES,1993,2,-0.245607071
ES,1993,3,-0.4474392
ES,1993,4,-0.482429016
ES,1994,1,-0.159801393
ES,1994,2,0.304297275
ES,1994,3,-0.896983779
ES,1994,4,0.437504505
ES,1995,1,-0.624474896
ES,1995,2,0.189513793
ES,1995,3,0.640056893
ES,1995,4,0.173968815
ES,1996,1,0.140559086
ES,1996,2,-0.177960923
ES,1996,3,-0.362116158
ES,1996,4,0.362192846
ES,1997,1,-0.338314148
ES,1997,2,-0.157224206
ES,1997,3,-0.762944089
ES,1997,4,-0.547558635
ES,1998,1,-0.364646457
ES,1998,2,0.894507672
ES,1998,3,0.65754766
ES,1998,4,0.11301228
ES,1999,1,-0.085832364
ES,1999,2,0.217447337
ES,1999,3,0.47705248
ES,1999,4,-0.464724405
ES,2000,1,-0.806308111
ES,2000,2,0.145153688
ES,2000,3,-0.309102414
ES,2000,4,-0.684766829
ES,2001,1,0.636050926
ES,2001,2,0.042915608
ES,2001,3,0.320126299
ES,2001,4,-0.250973079
ES,2002,1,0.847308653
ES,2002,2,-0.105101619
ES,2002,3,0.074928023
ES,2002,4,0.457774703
ES,2003,1,-0.285511839
ES,2003,2,-0.015971156
ES,2003,3,0.034302707
ES,2003,4,0.521295748
ES,2004,1,0.266005581
ES,2004,2,-0.121960974
ES,2004,3,-0.340110588
ES,2004,4,0.681664789
ES,2005,1,0.269440998
ES,2005,2,-0.114032657
ES,2005,3,0.142200008
ES,2005,4,0.118767682
ES,2006,1,0.600941568
ES,2006,2,-0.14404774
ES,2006,3,-0.911181608
ES,2006,4,0.827685967
ES,2007,1,-0.810280241
ES,2007,2,0.094202167
ES,2007,3,1.178964947
ES,2007,4,-0.098416481
ES,2008,1,-0.278439157
ES,2008,2,-0.050550749
ES,2008,3,-0.258080766
ES,2008,4,-0.239380018
ES,2009,1,0.619634783
ES,2009,2,0.049102011
ES,2009,3,0.43198495
ES,2009,4,0.120296115
ES,2010,1,0.115104879
ES,2010,2,0.364054358
ES,2010,3,-0.174656517
ES,2010,4,-0.138745253
ES,2011,1,0.620786099
ES,2011,2,-0.299498968
ES,2011,3,0.112654079
ES,2011,4,0.516531874
ES,2012,1,-0.228750967
ES,2012,2,0.067123921
ES,2012,3,0.175985129
ES,2012,4,0.080486116
ES,2013,1,1.019865044
ES,2013,2,0.411077869
ES,2013,3,0.343043463
ES,2013,4,0.469705838
ES,2014,1,0.374434307
ES,2014,2,-0.009285043
ES,2014,3,0.601743804
ES,2014,4,0.23982223
ES,2015,1,-0.157465053
ES,2015,2,0.882281449
ES,2015,3,-0.606052102
ES,2015,4,0.39412815
ES,2016,1,-0.351510098
ES,2016,2,0.60629487
ES,2016,3,1.73253369
ES,2016,4,0.233164587
ES,2017,1,1.812718325
ES,2017,2,1.237408501
ES,2017,3,0.660119684
ES,2017,4,0.636513751
ES,2018,1,1.420943671
ES,2018,2,0.435473447
ES,2018,3,0.058045362
ES,2018,4,0.842859729
ES,2019,1,0.533163393
ES,2019,2,0.435671332
ES,2019,3,-0.004604459
ES,2019,4,0.005114103
ES,2020,1,1.434645526
ES,2020,2,0.27228325
ES,2020,3,-0.16575806
ES,2020,4,0.453209864
ES,2021,1,-0.244169326
ES,2021,2,0.641605974
ES,2021,3,0.17798246
ES,2021,4,0.24079401
MB,1981,1,0.166976589
MB,1981,2,-0.359785048
MB,1981,3,0.148925341
MB,1981,4,-0.122918866
MB,1982,1,0.135946338
MB,1982,2,-0.068615147
MB,1982,3,-0.218369704
MB,1982,4,0.108949811
MB,1983,1,0.135608147
MB,1983,2,0.965473468
MB,1983,3,0.17023301
MB,1983,4,-0.299892117
MB,1984,1,0.14693828
MB,1984,2,-0.223159822
MB,1984,3,-0.171002144
MB,1984,4,-0.397614275
MB,1985,1,-0.499491446
MB,1985,2,0.322172306
MB,1985,3,0.001931348
MB,1985,4,-0.347870837
MB,1986,1,-0.416499145
MB,1986,2,0.249466145
MB,1986,3,0.112637351
MB,1986,4,-0.323618307
MB,1987,1,-0.35814828
MB,1987,2,-0.109288938
MB,1987,3,0.153700836
MB,1987,4,0.358953971
MB,1988,1,-0.241028078
MB,1988,2,0.355507309
MB,1988,3,0.226736424
MB,1988,4,0.08157715
